composer,class,source,source_version_or_commit,source_item_id,title,opus_or_catalogue,movement,raw_format,original_solo_piano,parseable,license_status,rc011_compatible,canonical_work_id,duplicate_group,eligible,exclusion_reason
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_05,Pictures at an Exhibition,None,Promenade 3,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_05,mussorgsky_dup_05,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_06,Pictures at an Exhibition,None,Tuileries,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_06,mussorgsky_dup_06,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_07,Pictures at an Exhibition,None,Bydlo,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_07,mussorgsky_dup_07,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_08,Pictures at an Exhibition,None,Promenade 4,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_08,mussorgsky_dup_08,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_09,Pictures at an Exhibition,None,Ballet of the Unhatched Chicks,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_09,mussorgsky_dup_09,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_10,Pictures at an Exhibition,None,Samuel Goldenberg and Schmuyle,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_10,mussorgsky_dup_10,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_11,Pictures at an Exhibition,None,Promenade 5,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_11,mussorgsky_dup_11,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_12,Pictures at an Exhibition,None,Limoges. The Market,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_12,mussorgsky_dup_12,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_13,Pictures at an Exhibition,None,Catacombae,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_13,mussorgsky_dup_13,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_14,Pictures at an Exhibition,None,The Hut on Hen's Legs (Baba Yaga),MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_14,mussorgsky_dup_14,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_15,Pictures at an Exhibition,None,The Great Gate of Kiev,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_15,mussorgsky_dup_15,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_16,Impromptu passionne,None,Impromptu passionne,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_16,mussorgsky_dup_16,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_17,Memories of Childhood,None,Memories of Childhood,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_17,mussorgsky_dup_17,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_18,The Seamstress,None,The Seamstress,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_18,mussorgsky_dup_18,True,NONE
Sergei Lyapunov,Russian,PERiScoPe,SyMuPe/PERiScoPe@v1.1,lyapunov_piece_01,Transcendental Etude No. 1 Berceuse,Op. 11 No. 1,1,MusicXML,True,True,CC-BY-NC-SA-4.0,True,lyapunov_w_01,lyapunov_dup_01,False,INSUFFICIENT_PIECES_BELOW_10
Sergei Prokofiev,Russian,ATEPP / ASAP / PERiScoPe / CCARH,various,prokofiev_piece_01,Toccata,Op. 11,1,MusicXML,True,True,CC-BY-NC-SA-4.0,True,prokofiev_w_01,prokofiev_dup_01,False,INSUFFICIENT_PIECES_BELOW_10
Sergei Prokofiev,Russian,ATEPP / ASAP / PERiScoPe / CCARH,various,prokofiev_piece_02,Visions Fugitives,Op. 22,No. 1,MusicXML,True,True,CC-BY-NC-SA-4.0,True,prokofiev_w_02,prokofiev_dup_02,False,INSUFFICIENT_PIECES_BELOW_10
Sergei Prokofiev,Russian,ATEPP / ASAP / PERiScoPe / CCARH,various,prokofiev_piece_03,Visions Fugitives,Op. 22,No. 10,MusicXML,True,True,CC-BY-NC-SA-4.0,True,prokofiev_w_03,prokofiev_dup_03,False,INSUFFICIENT_PIECES_BELOW_10
Sergei Prokofiev,Russian,ATEPP / ASAP / PERiScoPe / CCARH,various,prokofiev_piece_04,Visions Fugitives,Op. 22,No. 16,MusicXML,True,True,CC-BY-NC-SA-4.0,True,prokofiev_w_04,prokofiev_dup_04,False,INSUFFICIENT_PIECES_BELOW_10
Sergei Taneyev,Russian,KernScores / PDMX / ATEPP / GiantMIDI / PianoCoRe,exhausted_audit_2026,none,none,none,none,none,False,False,none,False,none,none,False,ZERO_SYMBOLIC_SOLO_PIANO_PIECES_AVAILABLE
